mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.5439301490783692,0.15778547552363556,0.049862098693847653,0.01211210925060355,10,1,2,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.7711864406779662,0.7740112994350282,0.7612994350282486,0.768361581920904,0.785007072135785,0.7719731658395864,0.007766951862931411,9
3.048956871032715,0.5120102646159271,0.08170580863952637,0.01206392272362615,10,1,2,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.7655367231638418,0.768361581920904,0.7655367231638418,0.769774011299435,0.7835926449787836,0.7705603369053613,0.006719632061486183,15
1.8034896373748779,0.3521505923116684,0.05911755561828613,0.017990244011385728,10,1,5,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.7669491525423728,0.7669491525423728,0.768361581920904,0.7584745762711864,0.7751060820367751,0.7671681090627223,0.005293565692671169,23
2.467936134338379,0.3236401816367988,0.07143940925598144,0.008171929303548093,10,1,5,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.7711864406779662,0.768361581920904,0.7754237288135594,0.769774011299435,0.7821782178217822,0.7733847961067294,0.004991687616712042,3
1.222442626953125,0.11187438925459874,0.05164270401000977,0.01209728046917456,10,2,2,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7570621468926554,0.7711864406779662,0.769774011299435,0.768361581920904,0.7793493635077794,0.769146708859748,0.007145645364201686,20
2.8704617977142335,0.10845339431187757,0.07340383529663086,0.006473479150514609,10,2,2,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.7655367231638418,0.7711864406779662,0.7711864406779662,0.7754237288135594,0.7835926449787836,0.7733851956624234,0.00599358334352138,2
1.2418765544891357,0.09874685328562387,0.04240155220031738,0.006767709260304648,10,2,5,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7641242937853108,0.7711864406779662,0.768361581920904,0.7754237288135594,0.7779349363507779,0.7714061963097036,0.004921566572391142,11
2.428599214553833,0.24865394180168132,0.07946290969848632,0.01575853306597923,10,2,5,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.7598870056497176,0.768361581920904,0.768361581920904,0.7669491525423728,0.7821782178217822,0.7691475079711362,0.007233594245750358,19
1.5377743244171143,0.17747629499301912,0.05752310752868652,0.021079606465067336,20,1,2,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.7556497175141242,0.7570621468926554,0.7641242937853108,0.7725988700564972,0.7864214992927864,0.7671713055082747,0.011351253463199167,22
3.3085279941558836,0.5533701482876403,0.09363083839416504,0.021374106388429685,20,1,2,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.751412429378531,0.7612994350282486,0.7740112994350282,0.768361581920904,0.7765205091937766,0.7663210509912977,0.009108416552816368,24
1.4680461883544922,0.21183866356287415,0.04324784278869629,0.0038076060594119773,20,1,5,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.7641242937853108,0.7782485875706214,0.7556497175141242,0.7725988700564972,0.7864214992927864,0.771408593643868,0.01072373826780377,10
2.963082456588745,0.38123596023626705,0.08774886131286622,0.010559272273005717,20,1,5,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.7641242937853108,0.7711864406779662,0.7655367231638418,0.786723163841808,0.7821782178217822,0.7739497678581417,0.009009131730067378,1
1.4328792572021485,0.1729970872169095,0.047611236572265625,0.007984253925941253,20,2,2,100,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7542372881355932,0.7796610169491526,0.7627118644067796,0.7725988700564972,0.7906647807637907,0.7719747640623627,0.012721667173082185,7
3.034254312515259,0.2573244636492395,0.0875082015991211,0.009231532584225273,20,2,2,200,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.7655367231638418,0.769774011299435,0.7612994350282486,0.769774011299435,0.7807637906647807,0.7694295942911482,0.006480049210325299,16
1.4474087238311768,0.1704804544701343,0.05080599784851074,0.013498555111110845,20,2,5,100,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7528248587570622,0.7655367231638418,0.769774011299435,0.7740112994350282,0.7835926449787836,0.7691479075268302,0.010121043429275237,17
2.9269240379333494,0.33153686728555126,0.08897504806518555,0.02320692579070763,20,2,5,200,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.7528248587570622,0.7768361581920904,0.7740112994350282,0.769774011299435,0.7821782178217822,0.7711249091010796,0.00999842003997336,13
1.570587968826294,0.13638900363613612,0.04777493476867676,0.005275519151733405,,1,2,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.7556497175141242,0.7612994350282486,0.769774011299435,0.7754237288135594,0.7835926449787836,0.7691479075268302,0.009921975942250652,17
